comment_url,post_url,comment_id,post_routing_id,author_name,comment_text,timestamp,likes_count,comments_count
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589342311369249&reply_comment_id=3589440458026101,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk0NDA0NTgwMjYxMDE=,PR_a6654f9046e0,Unknown,Sheikh Munim Hussain keno vi,2025-05-27T16:13:52.000Z,0,3
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589342311369249&reply_comment_id=3589571961346284,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk1NzE5NjEzNDYyODQ=,PR_a6654f9046e0,Unknown,"Sheikh Munim Hussain student account na. Ora student account deina. Ami vhule ek jaigai freelancer arekjaigai student likhe felai account reject kore dei. Then freelancing er proper document joma dei. Tarpor account open hoi. 

Btw amar freelancer id na thakai freelancer account open korte dilona",2025-05-27T19:47:22.000Z,2,0
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589407451362735&reply_comment_id=3589575004679313,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk1NzUwMDQ2NzkzMTM=,PR_a6654f9046e0,Unknown,Fabiha Nawrin it's smart account. Not student.,2025-05-27T19:52:09.000Z,0,2
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589439364692877,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk0MzkzNjQ2OTI4Nzc=,PR_a6654f9046e0,Unknown,ucb te 48 hours a paichi,2025-05-27T16:12:16.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589340218036125,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODkzNDAyMTgwMzYxMjU=,PR_a6654f9046e0,Unknown,প্রাইম কি সিটি এবং ব্র্যাক থেকে বেটার?,2025-05-27T13:50:52.000Z,0,2
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589386251364855,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODkzODYyNTEzNjQ4NTU=,PR_a6654f9046e0,Unknown,ইসলামিক ব্যাংক এ তো টাকা কম দেয়। পুরাই লস,2025-05-27T14:54:18.000Z,0,2
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589362564700557,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODkzNjI1NjQ3MDA1NTc=,PR_a6654f9046e0,Unknown,"আরো কয়েকটা vhalo student account acha. Example: Brac,City,Pubali,Ific সহজ.",2025-05-27T14:21:47.000Z,0,8
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589363784700435,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODkzNjM3ODQ3MDA0MzU=,PR_a6654f9046e0,Unknown,Midland e salam college saver account e interest ase. Off kora jay na.  Apne off korte parsen?,2025-05-27T14:23:21.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589409828029164,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk0MDk4MjgwMjkxNjQ=,PR_a6654f9046e0,Unknown,ভাই মোবাইল ব্যাংকিং অ্যাপস দিয়ে কোন কোন ব্যাংকে NPSB চার্জ ফ্রি বলতে পারবেন কেউ?,2025-05-27T15:26:23.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589463271357153,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk0NjMyNzEzNTcxNTM=,PR_a6654f9046e0,Unknown,scb account kivabe khulbo tips please,2025-05-27T16:47:52.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3590157741287706,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1OTAxNTc3NDEyODc3MDY=,PR_a6654f9046e0,Unknown,"Using Brac Agami Savers...Should I Move to Midland/NRBC??

Priorities- Age Limit, Lowest Maintenance Fee, Smoothest Service.",2025-05-28T12:44:49.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3590236907946456,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1OTAyMzY5MDc5NDY0NTY=,PR_a6654f9046e0,Unknown,Minimum deposite koto? Midland e student account korte cacchi. Ki ki documents lagbe?,2025-05-28T14:41:32.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3590062511297229,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1OTAwNjI1MTEyOTcyMjk=,PR_a6654f9046e0,Unknown,Trust Bank er card a 19 characters er moddhe  thakle full name asbe but er Beshi hole automatically digit kete jay Tobe Trust bank er employee hisebe bolci apnar theke oi officer er jigges Kore card er name request deya uchit silo. r apnar name 19 characters er beshi hobe may ai jonne  apnar name er last er digit kete gece.,2025-05-28T10:18:45.000Z,0,2
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589363784700435&reply_comment_id=3589573608012786,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk1NzM2MDgwMTI3ODY=,PR_a6654f9046e0,Unknown,"Naimur Rahman vhai interest dile dik, amr niyot ami interest nibona. Jeta dei ota allah rastai dan kore dibo.",2025-05-27T19:49:39.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589463271357153&reply_comment_id=3589576441345836,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk1NzY0NDEzNDU4MzY=,PR_a6654f9046e0,Unknown,Mahedi Hassan Hridoy website e ache vhai. Shobie legal and original document lagbe.,2025-05-27T19:55:06.000Z,1,0
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3590236907946456&reply_comment_id=3590719517898195,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1OTA3MTk1MTc4OTgxOTU=,PR_a6654f9046e0,Unknown,"Naa 100 i guess. 
normal student account er jesob document lage sheguloi",2025-05-29T04:17:35.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589386251364855&reply_comment_id=3589513344685479,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk1MTMzNDQ2ODU0Nzk=,PR_a6654f9046e0,Unknown,Sakib Al Hasan Koto?,2025-05-27T18:06:20.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589386251364855&reply_comment_id=3589574551346025,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk1NzQ1NTEzNDYwMjU=,PR_a6654f9046e0,Unknown,Sakib Al Hasan islami bank e ei koitar moddhe shobcheye beshi charge kore,2025-05-27T19:51:36.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589409828029164&reply_comment_id=3589575431345937,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk1NzU0MzEzNDU5Mzc=,PR_a6654f9046e0,Unknown,MD Rakib Khan ekhane ibbl r janata bade shob guloi i guess,2025-05-27T19:53:18.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589439364692877&reply_comment_id=3589575751345905,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk1NzU3NTEzNDU5MDU=,PR_a6654f9046e0,Unknown,Balayet Hossain Imran ucb have charges,2025-05-27T19:53:49.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589340218036125&reply_comment_id=3589563734680440,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk1NjM3MzQ2ODA0NDA=,PR_a6654f9046e0,Unknown,"Md. Irfanul Shahid Rizvee brac>prime>city. City te proper income source documents na thakle limit onek kom dey. Prime is good but brac is better. Brac er app one of the best, npsb free, app theke fdr open and close kora jay. Limit exact janina but ami koyek lakh transaction korchi without any problem.",2025-05-27T19:32:15.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589340218036125&reply_comment_id=3589570981346382,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk1NzA5ODEzNDYzODI=,PR_a6654f9046e0,Unknown,"Md. Irfanul Shahid Rizvee vhaiya ami student account er kotha boltechilam actually. 
Apni eta jante chaile prime far better hobe brac and city theke",2025-05-27T19:45:38.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589362564700557&reply_comment_id=3589369244699889,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODkzNjkyNDQ2OTk4ODk=,PR_a6654f9046e0,Unknown,Biprojit Biswas bhai pubali student account details bolte parben,2025-05-27T14:29:50.000Z,1,3
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589362564700557&reply_comment_id=3589573111346169,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1ODk1NzMxMTEzNDYxNjk=,PR_a6654f9046e0,Unknown,Biprojit Biswas bro these are completely free account. Free account thakte charge diye brac ba city te kholar iccha nai,2025-05-27T19:48:53.000Z,2,3
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3590062511297229&reply_comment_id=3590718574564956,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1OTA3MTg1NzQ1NjQ5NTY=,PR_a6654f9046e0,Unknown,"Nahar Rumi thanks for replying, but eta kemon system, suppose ami female, and amar nam Akashi. somehow 20ta character hoye geche. toh ekhon automatically jodi nam ta kete den, tahole darai, Akash. 

ekhon eta amake bolen kon logic e eta justified hobe? theres a chance of female name being printed as male name. amake bank thke inform korlo na jemnta kora hoyechilo NRBC theke je apnar full name ashbena, MDB thekeo bolchilo. then amake bole kon name print korte chacchen? r apnar trust bank amake bollo sir full name i ashbe. ekhon apni kkindly ki help korte parben ami ei card use korte chacchina+ekhono active korinai?",2025-05-29T04:16:07.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3590062511297229&reply_comment_id=3590722884564525,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1OTA3MjI4ODQ1NjQ1MjU=,PR_a6654f9046e0,Unknown,"Nahar Rumi moreover card issue kora dilkusha corporate e. sheta printed hoi 6th of may, then eta naki army stadium branch e jai, tarpor abar dilkusha te ashe. and then almost 9 din hoye jai amake kono msg or call diye inform korenai amar card ashche. ami nijer theke call diye jene tarpor ante jai. like er cheye disturbing service onno kono bank e pelam na. 

apni amar baki card gulo dekhlei bujhte parben apnar bank er fault kothai",2025-05-29T04:23:45.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3590157741287706&reply_comment_id=3590719194564894,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1OTA3MTkxOTQ1NjQ4OTQ=,PR_a6654f9046e0,Unknown,"NI SH AT in that case, tbl for local, nrbc for foreign.",2025-05-29T04:17:00.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3589146688055478/?comment_id=3589971897972957&reply_comment_id=3590716504565163,https://www.facebook.com/share/p/16dHUN2dLw/,Y29tbWVudDozNTg5MTQ2Njg4MDU1NDc4XzM1OTA3MTY1MDQ1NjUxNjM=,PR_a6654f9046e0,Unknown,"Mohammad Minhazul Abedin parbe, but proper valid document lagbe",2025-05-29T04:11:58.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500805506889597,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MDU1MDY4ODk1OTc=,PR_33e2f359606e,Unknown,I also opened this account from Bogura branch. The officer (Zakir Hosan) was a great guy and very helpful. May Allah bless him.,2025-02-18T10:14:14.000Z,3,3
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500796473557167,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA3OTY0NzM1NTcxNjc=,PR_33e2f359606e,Unknown,Branch a jeye khulsen?,2025-02-18T10:00:00.000Z,1,2
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3501576693479145,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDE1NzY2OTM0NzkxNDU=,PR_33e2f359606e,Unknown,youth account a monthly transection highest koto bdt?,2025-02-19T05:32:46.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500792256890922,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA3OTIyNTY4OTA5MjI=,PR_33e2f359606e,Unknown,My prime app is too smooth.,2025-02-18T09:52:40.000Z,2,2
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500799413556873,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA3OTk0MTM1NTY4NzM=,PR_33e2f359606e,Unknown,Initial deposit koto korechhilen?,2025-02-18T10:04:54.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3501087253528089,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDEwODcyNTM1MjgwODk=,PR_33e2f359606e,Unknown,বগুড়ার কোন জায়গায় এটা?,2025-02-18T16:55:26.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500794466890701,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA3OTQ0NjY4OTA3MDE=,PR_33e2f359606e,Unknown,Npsb charge ki ache prime bank a?,2025-02-18T09:56:42.000Z,0,3
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500797946890353,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA3OTc5NDY4OTAzNTM=,PR_33e2f359606e,Unknown,"কি কি লাগে, এই একাউন্ট টা খুলতে",2025-02-18T10:02:37.000Z,0,2
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3589106391392841,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1ODkxMDYzOTEzOTI4NDE=,PR_33e2f359606e,Unknown,Initial deposit lage?,2025-05-27T07:19:26.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500798493556965,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA3OTg0OTM1NTY5NjU=,PR_33e2f359606e,Unknown,Account er maintenance cost kmn poreh! Or other costing aseh!,2025-02-18T10:03:26.000Z,0,2
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3501576693479145&reply_comment_id=3501608113476003,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDE2MDgxMTM0NzYwMDM=,PR_33e2f359606e,Unknown,Soumike Ahmed properly jana nai.,2025-02-19T06:26:53.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500796473557167&reply_comment_id=3500797073557107,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA3OTcwNzM1NTcxMDc=,PR_33e2f359606e,Unknown,Rakibul Islam Ji vai.,2025-02-18T10:01:00.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500794466890701&reply_comment_id=3500794930223988,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA3OTQ5MzAyMjM5ODg=,PR_33e2f359606e,Unknown,Ariful Islam Turon Nah vai.,2025-02-18T09:57:29.000Z,0,2
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500792256890922&reply_comment_id=3500793296890818,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA3OTMyOTY4OTA4MTg=,PR_33e2f359606e,Unknown,Rakib Islam hmm,2025-02-18T09:54:34.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500792256890922&reply_comment_id=3500793613557453,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA3OTM2MTM1NTc0NTM=,PR_33e2f359606e,Unknown,Rakib Islam yes bro.,2025-02-18T09:55:08.000Z,1,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500798493556965&reply_comment_id=3500802246889923,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MDIyNDY4ODk5MjM=,PR_33e2f359606e,Unknown,Hasan Imam No account bearing cost till age 18 to 25.,2025-02-18T10:09:03.000Z,2,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500798493556965&reply_comment_id=3500805853556229,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MDU4NTM1NTYyMjk=,PR_33e2f359606e,Unknown,Hasan Imam everything is free,2025-02-18T10:14:49.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3589106391392841&reply_comment_id=3589108074726006,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1ODkxMDgwNzQ3MjYwMDY=,PR_33e2f359606e,Unknown,Mehementh Kabir Ridul Hm.,2025-05-27T07:22:45.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500805506889597&reply_comment_id=3500809926889155,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MDk5MjY4ODkxNTU=,PR_33e2f359606e,Unknown,Saiimum Amin,2025-02-18T10:22:08.000Z,1,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500805506889597&reply_comment_id=3513154032321411,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MTMxNTQwMzIzMjE0MTE=,PR_33e2f359606e,Unknown,Saiimum iam from bogura i want to opening youth account,2025-03-04T15:58:41.000Z,1,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500799413556873&reply_comment_id=3500804110223070,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MDQxMTAyMjMwNzA=,PR_33e2f359606e,Unknown,Sadman All Nahin 500,2025-02-18T10:11:28.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500829733553841,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4Mjk3MzM1NTM4NDE=,PR_33e2f359606e,Unknown,Bhai income source ki dichen?,2025-02-18T10:53:47.000Z,1,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500977050205776,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA5NzcwNTAyMDU3NzY=,PR_33e2f359606e,Unknown,Endorsement er Jonno Kono fee lage?,2025-02-18T14:17:02.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500976133539201,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA5NzYxMzM1MzkyMDE=,PR_33e2f359606e,Unknown,Ami dhanmondi branch e account open korte gesilam account e 500 taka deposit o korsi. Just account number peyechi. Akhon porzonto kono update nai 🙂. Ki korte pari ami?,2025-02-18T14:15:36.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500794196890728,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA3OTQxOTY4OTA3Mjg=,PR_33e2f359606e,Unknown,🙂🙂,2025-02-18T09:56:15.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500803283556486,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MDMyODM1NTY0ODY=,PR_33e2f359606e,Unknown,Bro Cards discount kemon?,2025-02-18T10:10:36.000Z,0,2
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500793233557491,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA3OTMyMzM1NTc0OTE=,PR_33e2f359606e,Unknown,amio gotokal paici ei card,2025-02-18T09:54:29.000Z,1,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500801550223326,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MDE1NTAyMjMzMjY=,PR_33e2f359606e,Unknown,bai aita ki dual currency card?,2025-02-18T10:08:02.000Z,0,2
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500801466890001,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MDE0NjY4OTAwMDE=,PR_33e2f359606e,Unknown,Ami branch e giyechilam bollo reference chara khule dibe na apnar ki reference lagche?,2025-02-18T10:07:55.000Z,0,2
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500801130223368,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MDExMzAyMjMzNjg=,PR_33e2f359606e,Unknown,kire mama eto kn account khulis ?,2025-02-18T10:07:20.000Z,0,2
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3585948435041970,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1ODU5NDg0MzUwNDE5NzA=,PR_33e2f359606e,Unknown,bhaiy bkash to Bank  kora jai na ??,2025-05-23T12:39:06.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500794196890728&reply_comment_id=3500795063557308,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA3OTUwNjM1NTczMDg=,PR_33e2f359606e,Unknown,Mottakin Sheaikh Rifat 🙂,2025-02-18T09:57:46.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500801550223326&reply_comment_id=3500805560222925,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MDU1NjAyMjI5MjU=,PR_33e2f359606e,Unknown,فيصل سيان Ji. Dual currency master card,2025-02-18T10:14:17.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500801130223368&reply_comment_id=3500806346889513,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MDYzNDY4ODk1MTM=,PR_33e2f359606e,Unknown,Abdur Rahman international transaction er jonno eta korlam re. Bises kore fb ads payment er jonne.,2025-02-18T10:15:47.000Z,1,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500829733553841&reply_comment_id=3500834326886715,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MzQzMjY4ODY3MTU=,PR_33e2f359606e,Unknown,Md Tanvir Hasan Self-declaration provided by bank.,2025-02-18T11:00:42.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500976133539201&reply_comment_id=3500987973538017,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA5ODc5NzM1MzgwMTc=,PR_33e2f359606e,Unknown,Redowan Mahamud je branch a account korechen oi branch a kotha bolen. Card cheque issue na hoye thakle issue kore dite bolen.,2025-02-18T14:32:45.000Z,0,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500801466890001&reply_comment_id=3500805266889621,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MDUyNjY4ODk2MjE=,PR_33e2f359606e,Unknown,Md Sakib Haque Na vaiya kono Reference lage nai.,2025-02-18T10:13:50.000Z,0,1
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500977050205776&reply_comment_id=3500987266871421,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA5ODcyNjY4NzE0MjE=,PR_33e2f359606e,Unknown,Ashis Karmakar Na vai.,2025-02-18T14:31:41.000Z,1,0
https://www.facebook.com/groups/bcub.bd/posts/3500789563557858/?comment_id=3500803283556486&reply_comment_id=3500808713555943,https://www.facebook.com/share/p/15sAJDYgQB/,Y29tbWVudDozNTAwNzg5NTYzNTU3ODU4XzM1MDA4MDg3MTM1NTU5NDM=,PR_33e2f359606e,Unknown,MD Joy Khan ekhon porjonto kono discount chokhe poreni bro. Hoito apps or msg a bolbe jodi available thake.,2025-02-18T10:19:52.000Z,0,1
